,match_api_id,home_team_api_id,away_team_api_id,season,date,result_label,away_Attacker_rating,home_Attacker_rating,away_Defender_rating,home_Defender_rating,away_Goalkeeper_rating,home_Goalkeeper_rating,HEAD_2_HEAD_HOME_TEAM_WINS,HEAD_2_HEAD_HOME_TEAM_LOSS,HEAD_2_HEAD_DRAW,HOME_WIN_RATE,HOME_WIN_RATE_THIS_SEASON,AWAY_WIN_RATE,AWAY_WIN_RATE_THIS_SEASON,AWAY_WIN_RATE_AT_THIS_GROUND
12434,662279,8640,9761,2009/2010,2009-08-23,HOME_WIN,71.0,75.0,68.0,71.0,71.0,76.0,,,,0.5,0.5,0.666666666667,1.0,
12435,662280,10228,10229,2009/2010,2009-08-23,AWAY_WIN,81.0,71.0,72.0,67.5,77.0,70.0,0.0,1.0,0.0,0.6,1.0,0.5,0.5,
12436,662281,8593,8614,2009/2010,2009-08-23,DRAW,66.5,74.0,63.6,74.25,66.0,76.0,0.0,1.0,0.0,0.8,1.0,0.2,0.0,
12437,662284,10219,10217,2009/2010,2009-08-28,AWAY_WIN,65.5,61.0,65.0,64.0,60.0,65.0,,,,0.0,0.0,0.2,0.5,
12438,662285,9908,8614,2009/2010,2009-08-29,HOME_WIN,66.5,68.0,63.6,67.0,66.0,75.0,,,,0.0,0.0,0.166666666667,0.0,
12439,662286,8464,9839,2009/2010,2009-08-29,DRAW,66.0,66.33333333,63.66666667,68.75,69.0,75.0,,,,0.25,1.0,0.0,0.0,
12440,662288,10235,8611,2009/2010,2009-08-30,DRAW,74.0,70.66666667,73.25,70.66666667,73.0,67.0,1.0,0.0,0.0,0.8,1.0,0.428571428571,1.0,0.0
12441,662289,9761,10228,2009/2010,2009-08-30,HOME_WIN,71.66666667,72.5,67.33333333,70.0,70.0,71.0,,,,0.25,,0.25,0.0,
12442,662290,8674,8640,2009/2010,2009-08-30,AWAY_WIN,75.5,0.0,70.0,70.25,76.0,75.0,,,,0.5,0.0,0.2,0.0,
12443,662291,9791,8593,2009/2010,2009-08-30,AWAY_WIN,76.33333333,65.66666667,74.0,65.25,76.0,70.0,,,,0.333333333333,0.5,0.428571428571,0.5,
12444,662293,10228,8674,2009/2010,2009-09-12,AWAY_WIN,69.0,71.5,70.25,66.5,75.0,70.0,1.0,0.0,0.0,0.5,0.5,0.2,0.0,0.0
12445,662294,8611,9908,2009/2010,2009-09-12,HOME_WIN,68.0,74.0,67.66666667,71.75,75.0,73.0,,,,0.666666666667,0.5,0.25,1.0,
12446,662295,10217,10229,2009/2010,2009-09-12,HOME_WIN,0.0,65.5,70.66666667,65.66666667,77.0,60.0,0.0,1.0,0.0,0.0,0.0,0.571428571429,0.666666666667,
12447,662296,8593,9761,2009/2010,2009-09-13,HOME_WIN,72.5,78.5,71.0,74.0,71.0,76.0,1.0,0.0,0.0,0.666666666667,0.5,0.571428571429,0.666666666667,
12448,662297,8277,8464,2009/2010,2009-09-13,DRAW,65.25,70.5,68.2,66.2,75.0,74.0,,,,0.0,0.0,0.0,0.0,
12449,662298,8525,10235,2009/2010,2009-09-13,AWAY_WIN,70.66666667,65.66666667,70.66666667,64.5,67.0,70.0,,,,0.0,,0.375,0.5,
12450,662299,8614,10219,2009/2010,2009-09-13,HOME_WIN,64.0,64.66666667,65.0,63.75,65.0,66.0,,,,0.333333333333,0.0,0.0,0.0,
12451,662300,9839,9791,2009/2010,2009-09-13,HOME_WIN,65.5,66.0,65.66666667,63.66666667,70.0,69.0,,,,0.0,0.0,0.0,,
12452,662302,8277,10219,2009/2010,2009-09-19,HOME_WIN,66.0,70.5,65.0,66.2,65.0,74.0,,,,0.0,0.0,0.0,0.0,
12453,662304,10229,8464,2009/2010,2009-09-19,AWAY_WIN,66.33333333,81.0,68.2,73.33333333,75.0,77.0,,,,0.666666666667,1.0,0.0,0.0,
12454,662305,9791,8614,2009/2010,2009-09-19,DRAW,65.0,65.5,63.75,65.25,66.0,70.0,,,,0.285714285714,0.333333333333,0.142857142857,0.0,
12455,662306,10228,8611,2009/2010,2009-09-20,AWAY_WIN,74.0,71.5,71.66666667,68.5,73.0,70.0,0.0,0.0,1.0,0.428571428571,0.333333333333,0.375,0.666666666667,0.0
12456,662307,10235,8640,2009/2010,2009-09-20,AWAY_WIN,75.5,70.66666667,70.0,71.5,76.0,67.0,1.0,0.0,0.0,0.666666666667,0.5,0.333333333333,0.5,0.0
12457,662308,10217,9908,2009/2010,2009-09-20,AWAY_WIN,68.0,65.5,67.66666667,63.0,75.0,60.0,,,,0.166666666667,0.333333333333,0.2,0.5,
12458,662309,9839,8593,2009/2010,2009-09-20,AWAY_WIN,78.5,66.0,74.25,63.75,76.0,69.0,,,,0.333333333333,0.333333333333,0.5,0.666666666667,
12459,662310,8640,8525,2009/2010,2009-09-26,HOME_WIN,65.66666667,75.5,62.33333333,71.0,70.0,76.0,,,,0.571428571429,0.666666666667,1.0,,
12460,662311,8611,9839,2009/2010,2009-09-26,HOME_WIN,66.0,74.0,63.75,71.66666667,64.0,73.0,,,,0.714285714286,0.666666666667,0.0,0.0,
12461,662313,9908,10229,2009/2010,2009-09-26,HOME_WIN,81.0,68.0,70.0,66.66666667,71.0,75.0,0.0,1.0,0.0,0.166666666667,0.5,0.5,0.5,1.0
12462,662314,8593,10217,2009/2010,2009-09-27,HOME_WIN,65.5,78.5,60.75,74.0,60.0,76.0,0.0,0.0,1.0,0.714285714286,0.666666666667,0.333333333333,0.666666666667,
12463,662315,8614,10228,2009/2010,2009-09-27,AWAY_WIN,71.5,64.0,68.5,63.75,68.0,66.0,0.0,1.0,0.0,0.5,0.5,0.2,0.0,
12464,662317,9761,10235,2009/2010,2009-09-27,AWAY_WIN,70.0,73.0,71.5,71.0,67.0,71.0,0.0,1.0,0.0,0.4,1.0,0.444444444444,0.666666666667,1.0
12465,662318,8674,8277,2009/2010,2009-09-27,HOME_WIN,70.5,69.0,65.8,70.25,74.0,66.0,,,,0.4,0.0,0.0,0.0,
12466,662319,8277,8614,2009/2010,2009-10-02,HOME_WIN,65.25,70.5,63.75,66.2,66.0,74.0,,,,0.25,0.25,0.125,0.0,
12467,662320,10235,10219,2009/2010,2009-10-03,HOME_WIN,62.33333333,70.0,65.0,70.33333333,65.0,67.0,,,,0.571428571429,0.333333333333,0.0,0.0,
12468,662322,10229,9761,2009/2010,2009-10-03,HOME_WIN,72.5,0.0,68.0,73.33333333,71.0,77.0,0.5,0.5,0.0,0.571428571429,0.5,0.5,0.5,1.0
12469,662323,10217,8674,2009/2010,2009-10-03,DRAW,69.0,65.5,70.25,60.75,66.0,60.0,,,,0.142857142857,0.25,0.333333333333,0.5,
12470,662324,10228,9839,2009/2010,2009-10-04,DRAW,66.0,71.5,63.75,68.33333333,64.0,68.0,,,,0.375,0.25,0.0,0.0,
12471,662325,9803,8593,2009/2010,2009-10-04,DRAW,79.0,0.0,74.0,66.25,76.0,67.0,,,,0.0,,0.555555555556,0.75,
12472,662326,9908,8640,2009/2010,2009-10-04,DRAW,75.0,68.0,71.0,66.66666667,76.0,75.0,0.0,1.0,0.0,0.285714285714,0.666666666667,0.428571428571,0.666666666667,
12473,662327,9791,8611,2009/2010,2009-10-04,AWAY_WIN,74.0,65.66666667,71.75,65.25,73.0,70.0,,,,0.25,0.25,0.444444444444,0.75,
12474,836091,9803,8611,2010/2011,2010-08-06,DRAW,71.0,68.0,72.25,65.0,73.0,72.0,0.0,1.0,0.0,0.5,,0.545454545455,,1.0
12475,836092,9791,8525,2010/2011,2010-08-07,HOME_WIN,65.33333333,67.5,64.5,67.66666667,66.0,66.0,1.0,0.0,0.0,0.6,,0.2,,0.0
12476,836093,8464,9839,2010/2011,2010-08-07,HOME_WIN,65.66666667,69.0,64.2,65.75,69.0,72.0,0.0,0.5,0.5,0.235294117647,,0.0714285714286,,0.0
12477,836094,10228,8640,2010/2011,2010-08-07,AWAY_WIN,77.0,71.0,72.0,67.5,77.0,68.0,0.333333333333,0.333333333333,0.333333333333,0.45,,0.52380952381,,0.0
12478,836095,8526,10218,2010/2011,2010-08-07,HOME_WIN,67.0,66.0,63.5,64.8,64.0,65.0,,,,,,,,
12479,836096,8277,10217,2010/2011,2010-08-08,HOME_WIN,0.0,68.5,65.0,65.0,65.0,75.0,0.0,1.0,0.0,0.3125,,0.166666666667,,1.0
12480,836097,10235,9908,2010/2011,2010-08-08,HOME_WIN,72.0,70.0,70.33333333,71.5,77.0,67.0,0.0,0.0,1.0,0.526315789474,,0.263157894737,,0.0
12481,836098,9761,10229,2010/2011,2010-08-08,DRAW,69.0,72.0,71.0,67.75,73.0,72.0,0.25,0.5,0.25,0.421052631579,,0.47619047619,,0.5
12482,836099,8674,8593,2010/2011,2010-08-08,DRAW,77.0,0.0,74.75,69.66666667,82.0,72.0,0.0,1.0,0.0,0.5625,,0.571428571429,,1.0
12483,836297,9761,9803,2010/2011,2010-10-22,AWAY_WIN,65.0,69.0,67.0,67.75,72.0,72.0,1.0,0.0,0.0,0.5,0.8,0.466666666667,0.75,0.0
12484,836300,8526,9791,2010/2011,2010-10-23,DRAW,67.0,66.0,67.25,65.0,66.0,65.0,,,,0.5,0.5,0.222222222222,0.0,
12485,836306,8640,10235,2010/2011,2010-10-24,HOME_WIN,66.0,72.0,70.0,72.5,68.0,77.0,0.333333333333,0.333333333333,0.333333333333,0.695652173913,0.666666666667,0.357142857143,0.0,0.0
12486,836309,8277,9908,2010/2011,2010-10-24,AWAY_WIN,70.66666667,71.0,70.33333333,67.5,77.0,65.0,0.0,0.0,1.0,0.3,0.25,0.25,0.2,0.0
12487,836313,8611,10217,2010/2011,2010-10-24,HOME_WIN,65.0,72.5,65.5,71.0,63.0,73.0,1.0,0.0,0.0,0.826086956522,0.5,0.227272727273,0.5,0.0
12488,836320,10218,8593,2010/2011,2010-10-24,DRAW,78.66666667,63.0,76.0,63.25,82.0,64.0,,,,0.6,0.6,0.56,0.5,
12489,836321,10229,8525,2010/2011,2010-10-24,HOME_WIN,67.0,69.0,64.5,70.75,65.0,78.0,1.0,0.0,0.0,0.56,0.4,0.133333333333,0.0,
12490,836326,9791,9761,2010/2011,2010-10-26,HOME_WIN,72.5,67.0,67.0,67.25,72.0,66.0,1.0,0.0,0.0,0.583333333333,0.5,0.260869565217,0.0,0.0
12491,836328,8525,8611,2010/2011,2010-10-27,AWAY_WIN,72.5,67.0,72.25,64.6,73.0,65.0,0.0,1.0,0.0,0.1875,0.0,0.555555555556,0.6,1.0
12492,836330,8674,10217,2010/2011,2010-10-27,HOME_WIN,0.0,72.0,65.5,69.66666667,63.0,72.0,0.5,0.0,0.5,0.619047619048,0.8,0.217391304348,0.4,0.0
12493,836332,10235,9839,2010/2011,2010-10-27,HOME_WIN,66.5,66.0,64.2,69.5,69.0,68.0,0.5,0.0,0.5,0.521739130435,0.5,0.0588235294118,0.0,0.0
12494,836335,8277,8640,2010/2011,2010-10-27,AWAY_WIN,72.0,71.0,72.5,67.0,77.0,65.0,0.0,0.5,0.5,0.285714285714,0.2,0.52,0.5,0.0
12495,836337,8593,10228,2010/2011,2010-10-27,HOME_WIN,71.0,78.66666667,67.5,76.0,66.0,82.0,1.0,0.0,0.0,0.875,0.75,0.181818181818,0.0,0.0
12496,836339,8526,10229,2010/2011,2010-10-27,HOME_WIN,69.0,0.0,70.75,64.8,78.0,65.0,,,,0.4,0.4,0.458333333333,0.333333333333,
12497,836341,9908,10218,2010/2011,2010-10-27,HOME_WIN,63.0,70.66666667,63.6,70.33333333,64.0,77.0,,,,0.434782608696,0.75,0.0,0.0,
12498,836344,9761,8526,2010/2011,2010-10-30,HOME_WIN,66.0,70.33333333,64.8,68.0,65.0,72.0,,,,0.48,0.666666666667,0.0,0.0,
12499,836346,8640,8611,2010/2011,2010-10-30,AWAY_WIN,72.5,72.0,75.0,72.5,73.0,77.0,0.0,0.0,1.0,0.708333333333,0.75,0.571428571429,0.666666666667,0.0
12500,836349,10218,10228,2010/2011,2010-10-30,AWAY_WIN,71.0,63.0,67.5,63.5,66.0,64.0,,,,0.5,0.5,0.173913043478,0.0,
12501,836351,9791,8593,2010/2011,2010-10-30,AWAY_WIN,78.66666667,67.0,76.0,67.25,82.0,66.0,0.0,1.0,0.0,0.6,0.6,0.538461538462,0.4,1.0
12502,836352,9803,8525,2010/2011,2010-10-31,DRAW,67.0,65.0,64.6,67.0,65.0,72.0,1.0,0.0,0.0,0.5,0.5,0.125,0.0,0.0
12503,836354,10229,10235,2010/2011,2010-10-31,HOME_WIN,66.0,69.0,69.5,70.75,68.0,78.0,0.333333333333,0.0,0.666666666667,0.576923076923,0.5,0.344827586207,0.0,0.0
12504,836357,10217,9908,2010/2011,2010-10-31,HOME_WIN,70.66666667,0.0,70.33333333,63.75,77.0,63.0,0.5,0.5,0.0,0.2,0.4,0.28,0.333333333333,1.0
12505,836364,8611,10218,2010/2011,2010-11-06,HOME_WIN,65.0,72.5,63.6,75.0,64.0,73.0,,,,0.833333333333,0.6,0.0,0.0,
12506,836367,8674,9761,2010/2011,2010-11-06,HOME_WIN,70.33333333,72.0,68.0,69.66666667,72.0,67.0,0.666666666667,0.333333333333,0.0,0.636363636364,0.833333333333,0.25,0.0,0.5
12507,836368,10228,9791,2010/2011,2010-11-06,HOME_WIN,64.0,71.0,67.25,67.5,66.0,66.0,0.0,0.666666666667,0.333333333333,0.44,0.4,0.210526315789,0.0,1.0
12508,836373,8593,10217,2010/2011,2010-11-07,AWAY_WIN,0.0,78.66666667,63.75,76.66666667,63.0,82.0,0.5,0.0,0.5,0.88,0.8,0.208333333333,0.333333333333,0.0
12509,836375,9908,8640,2010/2011,2010-11-07,AWAY_WIN,72.0,70.5,72.5,70.33333333,77.0,77.0,0.0,0.666666666667,0.333333333333,0.458333333333,0.8,0.538461538462,0.6,0.0
12510,836376,8277,10229,2010/2011,2010-11-07,DRAW,68.0,71.0,70.75,67.5,78.0,65.0,0.5,0.5,0.0,0.272727272727,0.166666666667,0.44,0.25,1.0
12511,836378,10235,9803,2010/2011,2010-11-07,DRAW,68.0,66.0,67.0,71.5,72.0,68.0,0.5,0.5,0.0,0.541666666667,0.6,0.5,0.8,1.0
12512,836381,9791,8674,2010/2011,2010-11-14,HOME_WIN,72.0,64.0,69.66666667,67.25,72.0,66.0,0.5,0.5,0.0,0.576923076923,0.5,0.318181818182,0.25,0.0
12513,836383,8640,10218,2010/2011,2010-11-13,HOME_WIN,65.0,77.0,63.6,72.5,64.0,77.0,,,,0.68,0.6,0.0,0.0,
12514,836386,9761,8611,2010/2011,2010-11-13,HOME_WIN,72.5,72.5,75.0,68.0,73.0,72.0,0.0,1.0,0.0,0.5,0.714285714286,0.586206896552,0.714285714286,1.0
12515,836388,8525,8526,2010/2011,2010-11-24,AWAY_WIN,66.0,66.0,64.8,64.5,65.0,66.0,,,,0.176470588235,0.0,0.0,0.0,
12516,836391,9803,9908,2010/2011,2010-11-24,DRAW,67.5,0.0,70.33333333,67.0,77.0,72.0,0.333333333333,0.333333333333,0.333333333333,0.470588235294,0.4,0.269230769231,0.285714285714,0.0
12517,836393,8464,10217,2010/2011,2010-11-14,DRAW,65.0,68.0,63.75,65.75,63.0,62.0,0.5,0.0,0.5,0.285714285714,0.5,0.24,0.428571428571,0.0
12518,836394,9839,8277,2010/2011,2010-11-14,AWAY_WIN,0.0,66.0,67.5,63.25,65.0,69.0,0.5,0.5,0.0,0.388888888889,0.333333333333,0.111111111111,0.2,0.0
12519,836396,10235,10228,2010/2011,2010-11-14,DRAW,0.0,66.0,67.5,71.5,66.0,68.0,1.0,0.0,0.0,0.52,0.5,0.208333333333,0.166666666667,0.0
12520,836398,10229,8593,2010/2011,2010-11-14,HOME_WIN,78.66666667,68.0,76.66666667,70.75,82.0,78.0,0.0,0.666666666667,0.333333333333,0.592592592593,0.571428571429,0.555555555556,0.5,1.0
12521,836403,8526,9803,2010/2011,2010-11-20,HOME_WIN,62.0,0.0,66.0,64.5,72.0,65.0,,,,0.5,0.5,0.470588235294,0.666666666667,
12522,836405,10218,9839,2010/2011,2010-11-20,HOME_WIN,66.0,63.0,63.6,63.5,69.0,64.0,,,,0.428571428571,0.428571428571,0.0555555555556,0.0,
12523,836407,8611,10229,2010/2011,2010-11-20,AWAY_WIN,69.0,72.5,69.66666667,75.0,78.0,73.0,0.666666666667,0.333333333333,0.0,0.84,0.666666666667,0.423076923077,0.2,0.0
12524,836411,8593,8640,2010/2011,2010-11-20,DRAW,72.0,78.66666667,72.5,75.6,77.0,82.0,0.5,0.5,0.0,0.846153846154,0.666666666667,0.555555555556,0.666666666667,0.0
12525,836412,8674,10235,2010/2011,2010-11-21,HOME_WIN,66.0,71.0,71.5,69.66666667,68.0,72.0,0.333333333333,0.666666666667,0.0,0.652173913043,0.857142857143,0.333333333333,0.0,0.5
12526,836413,10217,9761,2010/2011,2010-11-21,HOME_WIN,69.66666667,65.0,68.0,63.75,72.0,63.0,0.0,1.0,0.0,0.238095238095,0.5,0.24,0.0,1.0
12527,836415,10228,8525,2010/2011,2010-11-21,HOME_WIN,67.0,0.0,64.5,67.0,66.0,66.0,0.5,0.5,0.0,0.461538461538,0.5,0.117647058824,0.0,0.0
12528,836427,9761,8640,2010/2011,2010-11-26,HOME_WIN,75.0,69.5,74.0,68.0,77.0,71.0,0.5,0.5,0.0,0.518518518519,0.75,0.535714285714,0.571428571429,0.0
12529,836428,8525,10218,2010/2011,2010-11-27,DRAW,65.5,63.66666667,64.75,64.0,65.0,65.0,,,,0.166666666667,0.0,0.0,0.0,
12530,836430,9803,8674,2010/2011,2010-11-27,HOME_WIN,74.0,0.0,71.0,66.0,74.0,75.0,,,,0.444444444444,0.333333333333,0.304347826087,0.2,
12531,836432,10229,10228,2010/2011,2010-11-27,DRAW,0.0,68.0,68.0,69.8,67.0,77.0,1.0,0.0,0.0,0.607142857143,0.625,0.2,0.142857142857,0.0
12532,836435,8464,8611,2010/2011,2010-11-27,AWAY_WIN,74.0,72.0,70.5,66.25,73.0,68.0,0.0,0.666666666667,0.333333333333,0.272727272727,0.4,0.566666666667,0.625,0.5
12533,836445,10235,10217,2010/2011,2010-11-28,HOME_WIN,71.0,67.0,66.25,70.33333333,66.0,67.0,0.666666666667,0.0,0.333333333333,0.5,0.428571428571,0.230769230769,0.375,0.0
12534,836446,9839,8593,2010/2011,2010-11-28,AWAY_WIN,76.5,66.33333333,75.4,63.57142857,83.0,64.0,0.0,1.0,0.0,0.368421052632,0.25,0.535714285714,0.428571428571,1.0
12535,836448,9791,9908,2010/2011,2010-11-28,HOME_WIN,70.66666667,68.5,69.66666667,66.5,77.0,65.0,0.5,0.0,0.5,0.592592592593,0.571428571429,0.259259259259,0.25,0.0
12536,836449,8526,8277,2010/2011,2010-11-28,DRAW,66.0,0.0,69.5,64.8,65.0,65.0,,,,0.571428571429,0.571428571429,0.157894736842,0.333333333333,
12537,836451,8674,8277,2010/2011,2010-12-03,HOME_WIN,66.0,74.0,68.33333333,71.0,65.0,74.0,0.5,0.5,0.0,0.666666666667,0.875,0.15,0.285714285714,0.0
12538,836454,8640,9791,2010/2011,2010-12-04,HOME_WIN,68.5,75.0,65.5,74.0,65.0,77.0,1.0,0.0,0.0,0.692307692308,0.666666666667,0.2,0.0,0.0
12539,836456,9908,10228,2010/2011,2010-12-05,HOME_WIN,0.0,70.66666667,68.0,69.66666667,67.0,77.0,0.0,1.0,0.0,0.44,0.666666666667,0.192307692308,0.125,1.0
12540,836459,8611,8526,2010/2011,2010-12-04,HOME_WIN,0.0,74.0,63.8,73.33333333,65.0,76.0,,,,0.807692307692,0.571428571429,0.166666666667,0.166666666667,
12541,836462,10218,9761,2010/2011,2010-12-15,AWAY_WIN,69.5,65.5,67.5,64.75,71.0,65.0,,,,0.5,0.5,0.230769230769,0.0,
12542,836464,9839,9803,2010/2011,2010-12-14,AWAY_WIN,68.0,65.66666667,66.0,63.66666667,75.0,64.0,0.0,0.5,0.5,0.35,0.2,0.444444444444,0.571428571429,0.0
12543,836466,8593,8464,2010/2011,2010-12-04,DRAW,72.0,72.0,66.0,75.4,68.0,83.0,1.0,0.0,0.0,0.814814814815,0.571428571429,0.210526315789,0.25,0.0
12544,836467,8525,10235,2010/2011,2010-12-05,DRAW,67.0,63.5,68.66666667,63.75,67.0,65.0,0.0,1.0,0.0,0.157894736842,0.0,0.322580645161,0.0,1.0
12545,836469,10217,10229,2010/2011,2010-12-05,AWAY_WIN,68.0,71.0,70.5,66.2,77.0,66.0,0.333333333333,0.666666666667,0.0,0.272727272727,0.571428571429,0.444444444444,0.333333333333,0.0
12546,836473,9791,9839,2010/2011,2010-12-10,DRAW,66.66666667,68.5,63.66666667,66.5,64.0,65.0,0.333333333333,0.666666666667,0.0,0.607142857143,0.625,0.0526315789474,0.0,0.0
12547,836475,8464,8525,2010/2011,2010-12-11,HOME_WIN,63.5,72.0,63.75,66.0,65.0,68.0,1.0,0.0,0.0,0.260869565217,0.333333333333,0.111111111111,0.0,
12548,836477,8526,8640,2010/2011,2010-12-11,DRAW,75.0,0.0,73.33333333,63.8,77.0,65.0,0.0,1.0,0.0,0.5,0.5,0.51724137931,0.5,
12549,836479,9803,10217,2010/2011,2010-12-11,DRAW,67.5,0.0,66.25,66.0,66.0,75.0,1.0,0.0,0.0,0.473684210526,0.428571428571,0.222222222222,0.333333333333,
12550,836481,9761,9908,2010/2011,2010-12-11,HOME_WIN,72.0,69.5,68.66666667,68.0,77.0,71.0,0.0,1.0,0.0,0.535714285714,0.777777777778,0.25,0.222222222222,1.0
12551,836483,8277,8593,2010/2011,2010-12-12,AWAY_WIN,73.5,69.5,75.4,68.0,83.0,65.0,0.0,1.0,0.0,0.260869565217,0.142857142857,0.551724137931,0.5,1.0
12552,836486,8674,10229,2010/2011,2010-12-12,HOME_WIN,68.0,74.0,70.25,74.0,77.0,74.0,0.25,0.5,0.25,0.68,0.888888888889,0.464285714286,0.428571428571,1.0
12553,836488,10228,8611,2010/2011,2010-12-12,HOME_WIN,73.0,0.0,73.66666667,68.0,73.0,67.0,0.0,0.333333333333,0.666666666667,0.481481481481,0.571428571429,0.58064516129,0.666666666667,0.5
12554,836490,10235,10218,2010/2011,2010-12-12,HOME_WIN,65.5,67.0,64.75,70.33333333,65.0,67.0,0.0,1.0,0.0,0.518518518519,0.5,0.0,0.0,
12555,836491,8611,9791,2010/2011,2011-01-19,HOME_WIN,68.5,74.0,66.5,75.33333333,65.0,76.0,0.666666666667,0.0,0.333333333333,0.814814814815,0.625,0.190476190476,0.0,0.0
12556,836492,10218,8674,2010/2011,2010-12-18,DRAW,74.0,63.5,69.25,64.5,74.0,65.0,0.0,1.0,0.0,0.444444444444,0.444444444444,0.291666666667,0.166666666667,
12557,836494,10217,8525,2010/2011,2010-12-18,HOME_WIN,63.5,71.0,63.75,66.75,65.0,66.0,0.5,0.0,0.5,0.260869565217,0.5,0.105263157895,0.0,
12558,836496,10228,8526,2010/2011,2010-12-18,HOME_WIN,60.0,0.0,62.2,68.0,65.0,67.0,0.0,1.0,0.0,0.5,0.625,0.142857142857,0.142857142857,
12559,836498,9761,8277,2010/2011,2010-12-18,DRAW,73.0,69.0,67.0,67.5,65.0,71.0,0.333333333333,0.0,0.666666666667,0.551724137931,0.8,0.142857142857,0.25,0.0
12560,836501,8593,10235,2010/2011,2011-01-19,HOME_WIN,65.5,73.5,70.33333333,75.25,66.0,83.0,0.75,0.0,0.25,0.785714285714,0.5,0.3125,0.0,0.0
12561,836502,9839,9908,2010/2011,2011-01-19,AWAY_WIN,69.5,66.66666667,72.0,63.6,77.0,64.0,0.0,0.666666666667,0.333333333333,0.333333333333,0.166666666667,0.241379310345,0.2,1.0
12562,836505,10229,8464,2010/2011,2011-01-19,DRAW,72.0,68.0,66.0,69.33333333,68.0,77.0,0.333333333333,0.333333333333,0.333333333333,0.586206896552,0.555555555556,0.2,0.2,1.0
12563,836507,8640,9803,2010/2011,2010-12-19,HOME_WIN,68.0,75.0,66.0,73.0,75.0,77.0,0.5,0.0,0.5,0.703703703704,0.714285714286,0.473684210526,0.625,
12564,836100,8640,8526,2010/2011,2010-08-14,HOME_WIN,66.0,77.0,64.33333333,72.0,65.0,77.0,,,,0.7,,,,
12565,836101,9839,9791,2010/2011,2010-08-14,HOME_WIN,67.5,66.5,67.66666667,64.6,66.0,69.0,0.5,0.5,0.0,0.4,,0.307692307692,,0.0
12566,836102,8593,8277,2010/2011,2010-08-14,HOME_WIN,68.5,77.0,65.0,76.0,65.0,82.0,1.0,0.0,0.0,0.9,,0.0769230769231,,0.0
12567,836103,10229,8674,2010/2011,2010-08-14,DRAW,72.0,69.0,69.66666667,70.75,72.0,73.0,0.666666666667,0.333333333333,0.0,0.6,,0.333333333333,,0.5
12568,836104,8611,10228,2010/2011,2010-08-14,DRAW,71.0,71.0,66.5,72.25,68.0,73.0,0.5,0.0,0.5,0.894736842105,,0.222222222222,,
12569,836105,9908,9761,2010/2011,2010-08-15,HOME_WIN,72.5,72.0,68.0,70.33333333,72.0,77.0,1.0,0.0,0.0,0.368421052632,,0.315789473684,,0.0
12570,836106,10218,10235,2010/2011,2010-08-15,HOME_WIN,70.0,67.0,71.5,63.6,67.0,64.0,,,,,,0.434782608696,,
12571,836107,8525,8464,2010/2011,2010-08-15,AWAY_WIN,69.0,66.33333333,65.75,64.5,72.0,66.0,,,,0.25,,0.2,,
12572,836108,10217,9803,2010/2011,2010-08-15,AWAY_WIN,68.0,0.0,65.0,65.33333333,72.0,63.0,0.0,1.0,0.0,0.133333333333,,0.363636363636,,1.0
12573,836512,10217,10228,2010/2011,2011-01-21,HOME_WIN,0.0,64.0,68.0,65.75,67.0,66.0,0.25,0.25,0.5,0.291666666667,0.555555555556,0.185185185185,0.111111111111,0.0
12574,836514,8464,9761,2010/2011,2011-01-22,DRAW,67.0,72.0,66.5,66.0,71.0,68.0,0.25,0.5,0.25,0.291666666667,0.428571428571,0.259259259259,0.125,0.5
12575,836516,8525,8277,2010/2011,2011-01-22,HOME_WIN,73.0,64.0,68.0,64.0,65.0,63.0,0.0,0.5,0.5,0.15,0.0,0.136363636364,0.222222222222,
12576,836518,9791,10229,2010/2011,2011-01-22,DRAW,68.0,68.5,71.0,66.5,77.0,65.0,0.333333333333,0.666666666667,0.0,0.586206896552,0.555555555556,0.448275862069,0.375,0.0
12577,836522,9803,10218,2010/2011,2011-01-23,HOME_WIN,65.5,68.0,64.0,66.0,65.0,75.0,1.0,0.0,0.0,0.45,0.375,0.0,0.0,
12578,836524,9908,8593,2010/2011,2011-01-23,HOME_WIN,73.5,69.5,75.25,72.0,83.0,77.0,0.5,0.5,0.0,0.461538461538,0.714285714286,0.566666666667,0.555555555556,0.5
12579,836526,8674,8611,2010/2011,2011-01-23,AWAY_WIN,74.0,73.0,75.33333333,71.0,76.0,74.0,0.0,0.75,0.25,0.692307692308,0.9,0.5625,0.6,0.0
12580,836531,9839,8640,2010/2011,2011-01-23,AWAY_WIN,76.0,66.66666667,73.33333333,64.6,77.0,64.0,0.0,0.5,0.5,0.318181818182,0.142857142857,0.5,0.444444444444,1.0
12581,836537,8526,9908,2010/2011,2011-02-01,DRAW,69.5,0.0,70.0,64.0,77.0,65.0,0.0,0.0,1.0,0.444444444444,0.444444444444,0.266666666667,0.272727272727,
12582,836540,8277,9803,2010/2011,2011-01-29,HOME_WIN,68.0,0.0,66.0,68.0,75.0,65.0,0.0,1.0,0.0,0.25,0.125,0.45,0.555555555556,1.0
12583,836542,10229,9839,2010/2011,2011-01-29,HOME_WIN,66.5,67.0,64.6,71.0,64.0,77.0,0.0,0.0,1.0,0.566666666667,0.5,0.05,0.0,
12584,836544,8640,8525,2010/2011,2011-01-29,HOME_WIN,64.0,76.0,64.0,73.5,63.0,77.0,1.0,0.0,0.0,0.714285714286,0.75,0.1,0.0,0.0
