match_api_id,home_team_api_id,away_team_api_id,season,date,result_label,away_Attacker_rating,home_Attacker_rating,away_Defender_rating,home_Defender_rating,away_Goalkeeper_rating,home_Goalkeeper_rating
539809,8524,8533,2008/2009,3/1/09 0:00,AWAY_WIN,74,71,72.75,73.8,75,71
539810,8600,9888,2008/2009,3/1/09 0:00,HOME_WIN,73.5,76.5,68,75.8,71,71
539811,8551,10233,2008/2009,3/1/09 0:00,DRAW,84,77,76,73.75,77,76
539812,9882,8564,2008/2009,3/1/09 0:00,HOME_WIN,80,78,77.75,74.75,80,76
539813,8543,9857,2008/2009,2/28/09 0:00,HOME_WIN,75,79,67.66666667,73,71,62
539814,9885,9875,2008/2009,2/28/09 0:00,HOME_WIN,77,86.5,74,81.2,75,90
539815,8690,8535,2008/2009,3/1/09 0:00,DRAW,73,73,78,69.5,87,57
539816,8636,8686,2008/2009,3/1/09 0:00,DRAW,82,80.5,79.5,76,80,87
539817,8529,9804,2008/2009,3/1/09 0:00,DRAW,76,75.5,71.5,71.33333333,81,76
539818,8540,8530,2008/2009,3/1/09 0:00,AWAY_WIN,70,73,71.25,72.5,78,79
539819,9857,9882,2008/2009,3/8/09 0:00,HOME_WIN,78,75,74.8,67.75,76,71
539820,8686,8600,2008/2009,3/7/09 0:00,DRAW,81.5,81.5,76.66666667,79.5,78,80
539821,8530,8551,2008/2009,3/8/09 0:00,AWAY_WIN,72.5,74,72,71.25,76,78
539822,9888,8690,2008/2009,3/8/09 0:00,DRAW,73,72.33333333,69.4,65.5,57,68
539823,8535,8540,2008/2009,3/8/09 0:00,AWAY_WIN,73,83,74.25,79.25,79,87
539824,9875,8543,2008/2009,3/8/09 0:00,AWAY_WIN,79,76,75.25,74.33333333,62,75
539825,9804,9885,2008/2009,3/7/09 0:00,AWAY_WIN,84,70,79.2,71.5,90,81
539826,10233,8636,2008/2009,3/7/09 0:00,AWAY_WIN,85,84,75,76,87,77
539827,8533,8529,2008/2009,3/8/09 0:00,DRAW,74,74,71.66666667,70.75,76,75
539828,8564,8524,2008/2009,3/8/09 0:00,HOME_WIN,71,79.5,73.2,79,71,80
539829,8529,10233,2008/2009,3/14/09 0:00,AWAY_WIN,84,76.5,75.5,71.33333333,77,76
539830,8600,8530,2008/2009,3/15/09 0:00,DRAW,0,76.5,71.25,76,78,71
539831,8540,9888,2008/2009,3/15/09 0:00,HOME_WIN,73,73,68.33333333,72.5,68,79
539832,9885,9857,2008/2009,3/14/09 0:00,HOME_WIN,75,85,67.33333333,79.75,71,90
539833,8551,8564,2008/2009,3/15/09 0:00,AWAY_WIN,79.5,72.5,81.5,72.6,80,76
539834,8690,9875,2008/2009,3/15/09 0:00,DRAW,76,73,74.33333333,69.4,75,57
539835,9882,8686,2008/2009,3/15/09 0:00,DRAW,81.5,78,73.33333333,74.5,80,76
539836,8524,9804,2008/2009,3/15/09 0:00,HOME_WIN,76,74.5,70.2,73.8,81,71
539837,8543,8533,2008/2009,3/15/09 0:00,AWAY_WIN,74,79,72.75,75.25,75,62
539838,8636,8535,2008/2009,3/15/09 0:00,HOME_WIN,83,85,79.4,79.33333333,87,87
539841,9875,8564,2008/2009,3/22/09 0:00,DRAW,79.5,76,81,72,74,75
539843,10233,8600,2008/2009,3/22/09 0:00,HOME_WIN,76.5,84,77,76,78,77
539844,9857,8529,2008/2009,3/22/09 0:00,AWAY_WIN,76.5,73,71.33333333,68,76,71
539845,8535,8551,2008/2009,3/22/09 0:00,HOME_WIN,77,83,73.75,79.4,76,87
539846,9888,8524,2008/2009,3/22/09 0:00,DRAW,78,71.5,72.6,68,71,71
539847,9804,9882,2008/2009,3/22/09 0:00,AWAY_WIN,78,76,75.6,70.75,76,81
539848,8686,9885,2008/2009,3/21/09 0:00,AWAY_WIN,85,81.5,80,79.33333333,90,80
539573,8600,9875,2008/2009,9/21/08 0:00,DRAW,71.5,81,73.66666667,73.4,75,78
539574,9804,8636,2008/2009,9/21/08 0:00,AWAY_WIN,84.5,77.5,81,68.33333333,87,83
539575,9882,8533,2008/2009,9/21/08 0:00,DRAW,76,0,71.5,75.8,66,75
539576,8686,8690,2008/2009,9/20/08 0:00,HOME_WIN,73,79,68.6,80.66666667,71,81
539578,8564,8543,2008/2009,9/21/08 0:00,HOME_WIN,77,79.5,74.25,82.25,80,79
539579,9888,8551,2008/2009,9/21/08 0:00,DRAW,72.5,73,72.5,71.5,76,71
539580,8535,9857,2008/2009,9/21/08 0:00,HOME_WIN,72,80,69.5,78.25,71,87
539581,8530,8524,2008/2009,9/20/08 0:00,HOME_WIN,75,70.5,71,71.25,73,74
539582,8529,9885,2008/2009,9/21/08 0:00,AWAY_WIN,84.5,71.5,79.33333333,71.66666667,90,74
539849,8686,9857,2008/2009,4/5/09 0:00,HOME_WIN,72,81,70.5,79.66666667,71,80
539851,8529,8530,2008/2009,4/5/09 0:00,HOME_WIN,74,76.5,71.25,71.33333333,78,76
539852,9885,8533,2008/2009,4/5/09 0:00,DRAW,70,85,73,79.75,75,90
539853,8524,8535,2008/2009,4/5/09 0:00,AWAY_WIN,83,78,77,73.2,87,71
539854,8600,8636,2008/2009,4/5/09 0:00,AWAY_WIN,85,79.5,78.66666667,77,87,71
539856,8551,8543,2008/2009,4/5/09 0:00,HOME_WIN,81.5,72.5,75.66666667,73.75,62,76
539857,8564,9888,2008/2009,4/5/09 0:00,HOME_WIN,74,79.5,68.75,81,71,74
539858,9882,9875,2008/2009,4/5/09 0:00,DRAW,71,78,70.8,75.2,75,76
539859,8543,8686,2008/2009,4/11/09 0:00,HOME_WIN,82,79,79.5,75,80,62
539860,9857,8551,2008/2009,4/11/09 0:00,AWAY_WIN,72.5,75,73.75,68.33333333,76,71
539861,8690,8600,2008/2009,4/12/09 0:00,AWAY_WIN,73.33333333,69,76,68,78,57
539862,8533,8564,2008/2009,4/11/09 0:00,AWAY_WIN,79.5,70,79.66666667,73,74,75
539863,10233,9885,2008/2009,4/11/09 0:00,HOME_WIN,85,0,80.4,76,90,77
539864,8636,8540,2008/2009,4/11/09 0:00,DRAW,73,85,71.5,78.66666667,79,76
539866,8535,8529,2008/2009,4/11/09 0:00,HOME_WIN,74,83,71.66666667,79.25,76,87
539867,9875,8524,2008/2009,4/11/09 0:00,DRAW,74.5,76,73.8,71.83333333,71,75
539868,9888,9882,2008/2009,4/11/09 0:00,AWAY_WIN,78,73,75.2,67.75,76,71
539869,8600,8535,2008/2009,4/19/09 0:00,HOME_WIN,83,79,80.5,76.5,87,78
539870,8530,9882,2008/2009,4/19/09 0:00,HOME_WIN,78,70,75,74,76,78
539871,10233,8543,2008/2009,4/18/09 0:00,AWAY_WIN,79,0,74,76,62,77
539872,8686,9888,2008/2009,4/19/09 0:00,HOME_WIN,74,82,67,76.25,71,70
539874,9885,8636,2008/2009,4/18/09 0:00,DRAW,85,85,84.33333333,81.2,87,90
539876,8529,9875,2008/2009,4/19/09 0:00,HOME_WIN,76,74,74.6,70.5,63,76
539877,8524,8690,2008/2009,4/19/09 0:00,AWAY_WIN,69,78,68,73.8,57,71
539878,8551,8533,2008/2009,4/19/09 0:00,AWAY_WIN,70,68,73,73.75,66,71
539879,9888,8530,2008/2009,4/26/09 0:00,HOME_WIN,70,73.5,71.25,67,66,71
539880,8543,8524,2008/2009,4/26/09 0:00,AWAY_WIN,78,81.5,73.8,75,71,62
539881,9857,10233,2008/2009,4/26/09 0:00,HOME_WIN,84,73,76,68.66666667,77,43
539882,9882,8529,2008/2009,4/26/09 0:00,DRAW,75.5,0,71.75,74.25,68,74
539883,8564,8540,2008/2009,4/26/09 0:00,HOME_WIN,73,79,72.5,81.5,79,74
539884,8535,8686,2008/2009,4/25/09 0:00,HOME_WIN,82,83,78,79.75,70,87
539885,9875,8636,2008/2009,4/26/09 0:00,HOME_WIN,85,77,84.33333333,75.75,87,75
539888,8533,8600,2008/2009,4/25/09 0:00,AWAY_WIN,79,70,77,72.75,78,66
539889,9885,9888,2008/2009,5/3/09 0:00,DRAW,68,85,67,78.5,71,90
539890,8600,8524,2008/2009,5/3/09 0:00,HOME_WIN,78,79.5,72.6,77,71,78
539892,8686,8533,2008/2009,5/3/09 0:00,DRAW,70,82,70.75,79.5,75,70
539894,8530,8564,2008/2009,5/3/09 0:00,AWAY_WIN,79,70,81.5,71,74,66
539895,8551,9875,2008/2009,5/3/09 0:00,HOME_WIN,71,72.5,76.75,72.2,75,76
539896,10233,9882,2008/2009,5/3/09 0:00,HOME_WIN,78,84,75.2,76,76,77
539899,9888,9875,2008/2009,5/10/09 0:00,DRAW,71.5,73.5,72.5,67,75,71
539902,8564,9885,2008/2009,5/10/09 0:00,DRAW,84,79,80.8,81.5,90,73
539903,8530,8535,2008/2009,5/10/09 0:00,AWAY_WIN,83,0,79.4,71,87,66
539905,8524,10233,2008/2009,5/10/09 0:00,DRAW,84,78,75.2,72.2,77,71
539906,8529,8686,2008/2009,5/10/09 0:00,DRAW,0,74,84.5,71.66666667,70,76
539907,8533,8636,2008/2009,5/10/09 0:00,DRAW,80.5,70,84,72.75,87,75
539909,8535,9882,2008/2009,5/17/09 0:00,HOME_WIN,78,83,72,79.75,74,87
539910,8690,8529,2008/2009,5/17/09 0:00,HOME_WIN,76.5,69,71.5,70.75,76,57
539912,8686,8530,2008/2009,5/16/09 0:00,HOME_WIN,70,0,72.25,82.66666667,66,70
539913,9885,8524,2008/2009,5/17/09 0:00,DRAW,71,84,73.75,79,71,90
539914,8636,8551,2008/2009,5/17/09 0:00,HOME_WIN,68,85,73,84.33333333,76,87
539915,10233,8533,2008/2009,5/17/09 0:00,DRAW,70,84,73.75,75,75,77
539917,9857,9888,2008/2009,5/17/09 0:00,HOME_WIN,69.66666667,73,66.4,66.5,71,71
539918,8600,8564,2008/2009,5/16/09 0:00,HOME_WIN,80,79.5,79.66666667,77,74,78
539919,8533,9857,2008/2009,5/24/09 0:00,DRAW,73,70,66.5,72.75,71,75
539920,9882,8600,2008/2009,5/24/09 0:00,DRAW,78.33333333,78,77,74.5,78,69
539921,8564,8686,2008/2009,5/24/09 0:00,AWAY_WIN,0,79.5,79,82,70,74
539922,8543,8690,2008/2009,5/20/09 0:00,HOME_WIN,0,79,69.4,74,57,77
539924,8530,9875,2008/2009,5/24/09 0:00,HOME_WIN,71,70,71.33333333,71,75,66
539925,8551,9885,2008/2009,5/24/09 0:00,AWAY_WIN,85,72.5,79.75,70.4,90,76
539928,9888,8535,2008/2009,5/24/09 0:00,DRAW,83,73,79.4,66.75,87,68
539929,10233,9888,2008/2009,5/31/09 0:00,HOME_WIN,69,85,69,75.33333333,67,70
539930,8636,8524,2008/2009,5/31/09 0:00,HOME_WIN,72,84.5,73.8,83.66666667,74,89
539931,8600,8529,2008/2009,5/31/09 0:00,HOME_WIN,78,80,71,77,70,80
539933,8535,8564,2008/2009,5/31/09 0:00,AWAY_WIN,78,84,81,79,74,86
539936,9875,8533,2008/2009,5/31/09 0:00,HOME_WIN,77,69,71.5,75,57,75
539583,8551,9882,2008/2009,9/24/08 0:00,DRAW,73,75,76,71.5,75,76
539584,8690,8564,2008/2009,9/24/08 0:00,AWAY_WIN,79.5,73,81.5,69.75,79,71
539585,9875,8540,2008/2009,9/24/08 0:00,HOME_WIN,73,76,72.75,76.16666667,79,75
539586,8543,8535,2008/2009,9/24/08 0:00,HOME_WIN,80,77,79.25,74.75,87,80
539587,9885,8530,2008/2009,9/24/08 0:00,DRAW,69,86,72,80.2,74,77
539588,8636,9888,2008/2009,9/24/08 0:00,HOME_WIN,73,84.5,67.75,81.66666667,71,87
539589,10233,8686,2008/2009,9/24/08 0:00,HOME_WIN,79,81,80.66666667,74.66666667,81,77
539590,8533,9804,2008/2009,9/24/08 0:00,DRAW,74.66666667,76,68.33333333,71.5,83,75
539591,9857,8600,2008/2009,9/24/08 0:00,AWAY_WIN,76,0,73,67.66666667,78,71
539592,8524,8529,2008/2009,9/24/08 0:00,HOME_WIN,75.5,75,71.66666667,70.8,74,73
539593,8600,8551,2008/2009,9/28/08 0:00,HOME_WIN,74.5,83.5,72.5,73.4,76,78
539594,9804,8543,2008/2009,9/28/08 0:00,AWAY_WIN,77,73,74.75,68.5,80,83
539595,9882,9885,2008/2009,9/27/08 0:00,DRAW,86,0,80.2,76,77,75
539596,8686,8524,2008/2009,9/28/08 0:00,HOME_WIN,75,79,71.8,82,73,81
539597,8540,8690,2008/2009,9/28/08 0:00,HOME_WIN,73,73,69.75,72.75,71,79
539598,8564,8636,2008/2009,9/28/08 0:00,HOME_WIN,89,79,81,82.25,87,79
539599,9857,9875,2008/2009,9/28/08 0:00,AWAY_WIN,71.5,73.5,73,68.66666667,73,71
539600,8530,8533,2008/2009,9/28/08 0:00,HOME_WIN,76,72,71.5,72.33333333,75,74
539602,9888,8529,2008/2009,9/28/08 0:00,HOME_WIN,73,72.5,71.66666667,69.75,74,71
539603,8600,9804,2008/2009,10/5/08 0:00,HOME_WIN,77.5,79,67,73.4,66,78
539604,8551,8686,2008/2009,10/5/08 0:00,HOME_WIN,80,75,83,71.5,81,76
539606,8529,8564,2008/2009,10/5/08 0:00,DRAW,79,73,82,71.66666667,79,74
539607,8543,9888,2008/2009,10/4/08 0:00,DRAW,72.5,77,67,74.5,71,80
539608,9885,8540,2008/2009,10/5/08 0:00,AWAY_WIN,73,86,72.75,76.6,79,90
539609,8636,9857,2008/2009,10/4/08 0:00,HOME_WIN,73.5,84.5,68.66666667,79.5,71,87
539610,10233,9875,2008/2009,10/5/08 0:00,HOME_WIN,75,81,74,74.2,73,77
539611,8533,8535,2008/2009,10/5/08 0:00,AWAY_WIN,80,76,79,70.75,87,75
539612,8524,9882,2008/2009,10/5/08 0:00,HOME_WIN,73,75,76,71.8,75,73
539613,8564,9882,2008/2009,10/19/08 0:00,HOME_WIN,0,79.5,74,78.66666667,77,79
539614,9875,9885,2008/2009,10/18/08 0:00,HOME_WIN,86,77,79.2,77,77,75
539615,8686,8636,2008/2009,10/19/08 0:00,AWAY_WIN,89,0,84,81.5,87,81
539616,9804,8529,2008/2009,10/19/08 0:00,AWAY_WIN,71.5,77.5,71.66666667,69.25,74,83
539617,9888,8600,2008/2009,10/19/08 0:00,DRAW,79,72.5,73,67,78,71
539618,10233,8551,2008/2009,10/19/08 0:00,HOME_WIN,75,81,70.2,74,76,77
539619,8535,8690,2008/2009,10/18/08 0:00,HOME_WIN,62,80,69.75,78.2,71,87
539620,8533,8524,2008/2009,10/19/08 0:00,DRAW,75,76,71.8,73.75,73,75
539621,8530,8540,2008/2009,10/19/08 0:00,HOME_WIN,73,69,69.75,72,79,74
539622,9857,8543,2008/2009,10/19/08 0:00,HOME_WIN,77,75,74.4,68.66666667,80,71
539623,9882,9857,2008/2009,10/26/08 0:00,HOME_WIN,71.5,78,66.5,75,71,77
539626,8551,8530,2008/2009,10/25/08 0:00,DRAW,72,77,73,71.5,74,76
539627,8600,8686,2008/2009,10/26/08 0:00,HOME_WIN,0,80.5,81.5,73.4,81,78
539629,8690,9888,2008/2009,10/26/08 0:00,HOME_WIN,72.5,73,67,68.6,71,57
539630,8540,8535,2008/2009,10/26/08 0:00,AWAY_WIN,80,73,79.75,70,87,79
539631,9885,9804,2008/2009,10/25/08 0:00,HOME_WIN,77,86,70.75,78.8,66,77
539632,8636,10233,2008/2009,10/26/08 0:00,DRAW,81,84.5,73.75,81.66666667,77,87
539633,8529,8533,2008/2009,10/26/08 0:00,HOME_WIN,76,75.5,71.75,71.66666667,75,74
539634,8524,8564,2008/2009,10/26/08 0:00,AWAY_WIN,80,75,82,71.8,79,73
539635,9804,8524,2008/2009,10/29/08 0:00,HOME_WIN,75,74,74.2,68.2,73,66
539636,8686,9882,2008/2009,1/14/09 0:00,HOME_WIN,78,82,75.5,82.33333333,76,70
539639,9888,8540,2008/2009,10/29/08 0:00,DRAW,73,72.5,68.75,70.25,77,71
539640,10233,8529,2008/2009,10/29/08 0:00,HOME_WIN,75.5,81,71.66666667,73.75,74,77
539641,8535,8636,2008/2009,10/29/08 0:00,DRAW,89,78.5,81.66666667,78.75,87,87
539643,8530,8600,2008/2009,10/29/08 0:00,AWAY_WIN,79,72,73,72.25,78,74
539644,9857,9885,2008/2009,10/29/08 0:00,AWAY_WIN,84.5,72,77.5,68.66666667,77,71
704353,9857,8535,2009/2010,8/22/09 0:00,DRAW,84,75,78,70.33333333,86,71
704354,8530,9882,2009/2010,8/23/09 0:00,AWAY_WIN,82,76,72.33333333,73.25,78,77
704355,10233,8686,2009/2010,8/23/09 0:00,HOME_WIN,79,80,77.5,75.2,70,79
704356,8636,9976,2009/2010,8/23/09 0:00,DRAW,68,85.5,69.8,82,70,89
704357,9885,8533,2009/2010,8/23/09 0:00,HOME_WIN,70.5,83.5,72,80.33333333,75,88
704359,8543,8524,2009/2010,8/23/09 0:00,HOME_WIN,78,82.5,74.4,74.75,74,76
704361,8537,8529,2009/2010,8/23/09 0:00,DRAW,74,77,71.66666667,69.33333333,82,69
704364,8540,9875,2009/2010,8/23/09 0:00,HOME_WIN,83,77,76.6,75.5,77,77
704366,8551,8564,2009/2010,8/22/09 0:00,AWAY_WIN,82,75,81.75,71.25,73,77
704368,8600,10167,2009/2010,8/23/09 0:00,DRAW,72.5,80,68.66666667,76.75,74,80
704531,9857,8551,2009/2010,10/28/09 0:00,HOME_WIN,75,73,69.5,70.33333333,77,71
704533,10233,8535,2009/2010,10/28/09 0:00,HOME_WIN,84,80,78,74.75,86,79
704535,9885,9882,2009/2010,10/28/09 0:00,HOME_WIN,82,84,74,80.75,78,88
704536,8543,8529,2009/2010,10/28/09 0:00,AWAY_WIN,77,82.5,70.66666667,75,82,76
704537,8537,8524,2009/2010,10/28/09 0:00,HOME_WIN,76,77,72.6,69.4,74,69
704538,9875,8564,2009/2010,10/28/09 0:00,DRAW,81,83,80.4,72.14285714,74,77
704539,10167,9976,2009/2010,10/28/09 0:00,HOME_WIN,69,72.5,69.33333333,69.25,70,74
704540,8600,8686,2009/2010,10/28/09 0:00,HOME_WIN,0,79.66666667,82.25,73.66666667,79,80
704541,8529,8524,2009/2010,11/1/09 0:00,HOME_WIN,76,76.5,67.8,70.66666667,74,82
704543,8535,8530,2009/2010,11/1/09 0:00,HOME_WIN,72,84,72.8,76.6,77,86
704544,9885,9875,2009/2010,10/31/09 0:00,AWAY_WIN,75,82,76,80,77,88
704545,8537,8636,2009/2010,11/1/09 0:00,AWAY_WIN,85,78,84,69.4,89,69
704546,8540,10233,2009/2010,11/1/09 0:00,DRAW,81,77,75.33333333,75.33333333,70,60
704547,8686,9857,2009/2010,11/1/09 0:00,HOME_WIN,75,79,72,80.5,71,79
704548,9882,9976,2009/2010,11/1/09 0:00,DRAW,72,82,68.8,70.33333333,70,78
704550,8564,10167,2009/2010,10/31/09 0:00,HOME_WIN,74.5,82,72.66666667,78,74,74
704551,8524,9885,2009/2010,11/7/09 0:00,AWAY_WIN,82,72,80,72.6,88,74
704552,9976,8537,2009/2010,11/8/09 0:00,HOME_WIN,77,72,69.4,68.8,69,70
704553,9857,8540,2009/2010,11/8/09 0:00,HOME_WIN,76.5,75,75.33333333,71.66666667,60,71
704554,8529,9882,2009/2010,11/8/09 0:00,HOME_WIN,82,77.5,73,71,78,82
704555,8530,9875,2009/2010,11/7/09 0:00,DRAW,83,76,73,71.25,77,77
704556,10233,8551,2009/2010,11/8/09 0:00,HOME_WIN,75,80,70.75,75.4,77,70
704557,8636,8686,2009/2010,11/8/09 0:00,DRAW,79,85.5,79,85,69,89
704558,8543,8564,2009/2010,11/8/09 0:00,AWAY_WIN,82,82.5,81.5,75,74,76
704560,8600,8535,2009/2010,11/8/09 0:00,AWAY_WIN,84,85,75.2,73.66666667,86,80
704561,9857,8636,2009/2010,11/21/09 0:00,AWAY_WIN,83,75,84.33333333,70.33333333,89,71
704562,8535,10167,2009/2010,11/21/09 0:00,AWAY_WIN,76,84,71,76,74,86
704563,9885,8600,2009/2010,11/22/09 0:00,HOME_WIN,77,84,74.4,80,80,88
704564,8537,10233,2009/2010,11/22/09 0:00,HOME_WIN,80,76,76,68.66666667,79,69
704565,8564,8529,2009/2010,11/22/09 0:00,HOME_WIN,77,82,71,79.75,82,74
704567,8540,8530,2009/2010,11/22/09 0:00,DRAW,76,77,73.5,75.5,77,60
704568,8686,9976,2009/2010,11/22/09 0:00,HOME_WIN,72,79,69.2,77.75,70,69
704570,8551,8524,2009/2010,11/22/09 0:00,AWAY_WIN,74,71.5,73.2,67.75,74,62
704571,8524,8686,2009/2010,11/29/09 0:00,AWAY_WIN,79,73.66666667,80.75,73,73,73
704572,9976,8551,2009/2010,11/29/09 0:00,HOME_WIN,74,72.5,68.5,70.6,76,74
704574,8529,9885,2009/2010,11/29/09 0:00,HOME_WIN,81,77,78.5,72.33333333,88,82
704576,8530,8564,2009/2010,11/29/09 0:00,AWAY_WIN,83,73,81.2,73,74,75
704579,8533,8540,2009/2010,11/29/09 0:00,HOME_WIN,77,73,76.25,71.75,77,75
704581,10233,9882,2009/2010,11/28/09 0:00,HOME_WIN,82,80,73.5,76,80,79
704583,8636,8535,2009/2010,11/29/09 0:00,HOME_WIN,84,85,76.6,84,86,89
704584,8543,9857,2009/2010,11/29/09 0:00,DRAW,74.66666667,80.5,71,73.6,73,76
704585,10167,9875,2009/2010,11/29/09 0:00,DRAW,79,72.5,75.14285714,71,77,74
704587,8600,8537,2009/2010,11/28/09 0:00,HOME_WIN,75,81,68.8,74.6,69,78
704592,9857,8600,2009/2010,12/6/09 0:00,HOME_WIN,81,74.66666667,74.66666667,71,78,73
704593,8535,8524,2009/2010,12/6/09 0:00,HOME_WIN,73.66666667,84,72.2,76.5,73,86
704594,10233,10167,2009/2010,12/6/09 0:00,DRAW,72,80,70.25,76.5,74,70
704595,9885,8636,2009/2010,12/5/09 0:00,HOME_WIN,85,82,84,79,89,88
704597,8537,8533,2009/2010,12/6/09 0:00,AWAY_WIN,73,75,72.75,69.75,75,69
704599,8564,9882,2009/2010,12/5/09 0:00,HOME_WIN,82,83,75.66666667,80.6,80,74
704601,9875,9976,2009/2010,12/6/09 0:00,HOME_WIN,72.5,79,70.6,74.71428571,74,77
704604,8540,8529,2009/2010,12/6/09 0:00,HOME_WIN,77,76.5,72.25,76.2,70,77
704606,8686,8543,2009/2010,12/6/09 0:00,HOME_WIN,82,79,73.83333333,81.8,76,73
704608,8551,8530,2009/2010,12/6/09 0:00,HOME_WIN,73,74,72.75,69,75,76
704609,8524,8636,2009/2010,12/13/09 0:00,DRAW,84,73,83,73.4,89,70
704610,9976,9885,2009/2010,12/12/09 0:00,HOME_WIN,81,72.5,77,70.5,88,74
704611,8529,9875,2009/2010,12/12/09 0:00,DRAW,83,77,74.42857143,72,77,82
704612,8530,8537,2009/2010,12/13/09 0:00,AWAY_WIN,70,73,69.2,72.75,69,75
704613,8533,8535,2009/2010,12/13/09 0:00,HOME_WIN,84,73,77,72.75,68,75
704615,8543,10233,2009/2010,12/13/09 0:00,HOME_WIN,0,80.5,76,74,70,76
704618,8564,8540,2009/2010,12/13/09 0:00,AWAY_WIN,77,82,76.25,79.8,77,74
704620,10167,9857,2009/2010,12/13/09 0:00,HOME_WIN,74.66666667,72,70,72,73,74
704624,9882,8686,2009/2010,12/13/09 0:00,DRAW,0,75.5,81.25,74,73,80
704626,8551,8600,2009/2010,12/13/09 0:00,HOME_WIN,72,71,74.6,68.5,78,76
704628,9857,8524,2009/2010,1/20/10 0:00,DRAW,75,75.5,72.8,70.33333333,70,73
704632,8535,8564,2009/2010,2/24/10 0:00,AWAY_WIN,83,84,80.83333333,76.6,81,86
704635,10233,9976,2009/2010,1/20/10 0:00,DRAW,72.5,79,69,75.4,74,79
704641,9885,8530,2009/2010,12/20/09 0:00,AWAY_WIN,73,81,73.25,77.5,75,77
704642,8537,9882,2009/2010,12/20/09 0:00,HOME_WIN,82,70,75,70,80,69
704645,9875,8533,2009/2010,12/20/09 0:00,HOME_WIN,73,79,72.75,75.57142857,75,77
704647,8540,8551,2009/2010,12/20/09 0:00,HOME_WIN,70.5,77,68.5,76.25,76,77
704649,8686,10167,2009/2010,12/20/09 0:00,HOME_WIN,74.5,0,72,81.25,74,73
704654,8600,8529,2009/2010,2/24/10 0:00,HOME_WIN,77,79.66666667,70.5,75.33333333,82,78
704655,8524,9875,2009/2010,1/6/10 0:00,AWAY_WIN,83,73.66666667,74.28571429,73.4,77,70
704656,9976,8600,2009/2010,1/6/10 0:00,HOME_WIN,77,72.5,74.8,70.6,78,74
704657,8529,8686,2009/2010,1/6/10 0:00,DRAW,81,77,81.25,71.66666667,73,82
704659,8530,9857,2009/2010,1/6/10 0:00,HOME_WIN,75.5,0,71,73.25,73,75
704660,8533,8636,2009/2010,1/6/10 0:00,AWAY_WIN,84,70.5,83,73.25,89,75
704664,8543,8537,2009/2010,1/6/10 0:00,HOME_WIN,70,81,70,75.25,69,76
704667,8564,10233,2009/2010,1/6/10 0:00,HOME_WIN,79.5,82,76,80,79,74
704671,10167,9885,2009/2010,1/6/10 0:00,AWAY_WIN,81,73,78.66666667,69.66666667,77,74
704673,9882,8540,2009/2010,1/6/10 0:00,DRAW,77,82,76.25,73,77,80
704675,8551,8535,2009/2010,1/6/10 0:00,AWAY_WIN,84,71,77.75,70.25,86,76
704682,9857,8529,2009/2010,1/10/10 0:00,AWAY_WIN,75,74.66666667,72.66666667,71,82,73
704685,8535,9976,2009/2010,1/10/10 0:00,HOME_WIN,72.5,84,70.6,76,74,86
704686,10233,8530,2009/2010,1/10/10 0:00,HOME_WIN,0,79.5,72.5,75.2,75,79
704688,8636,8551,2009/2010,1/9/10 0:00,HOME_WIN,74,86,70.25,83,76,89
704695,9885,8564,2009/2010,1/10/10 0:00,AWAY_WIN,82,81,80,78.2,74,77
704697,8537,10167,2009/2010,1/10/10 0:00,HOME_WIN,73,75,70.25,69.8,74,69
704699,9875,9882,2009/2010,1/10/10 0:00,HOME_WIN,82,83,74,74.71428571,80,77
704700,8540,8524,2009/2010,1/10/10 0:00,HOME_WIN,75,76.5,70.5,76.25,70,77
704702,8686,8533,2009/2010,1/9/10 0:00,HOME_WIN,66.5,80,72.75,81.25,75,78
704704,8600,8543,2009/2010,1/10/10 0:00,DRAW,80.33333333,81,74.5,74.4,76,78
704375,9976,9857,2009/2010,8/29/09 0:00,DRAW,75,69,70.33333333,69.8,71,70
704376,8529,8551,2009/2010,8/30/09 0:00,AWAY_WIN,71.5,74,71.25,71.66666667,77,82
704378,8535,8540,2009/2010,8/30/09 0:00,HOME_WIN,77,84,75.5,78.25,77,86
704381,8564,8636,2009/2010,8/29/09 0:00,AWAY_WIN,85.5,82,84.33333333,81.75,89,73
704384,9875,8537,2009/2010,8/30/09 0:00,HOME_WIN,77,83,69,76.6,69,77
704387,10167,8530,2009/2010,8/30/09 0:00,HOME_WIN,0,72.5,74,69,77,74
704388,8686,9885,2009/2010,8/30/09 0:00,AWAY_WIN,83.5,79,80,81,88,69
704390,9882,8600,2009/2010,8/30/09 0:00,HOME_WIN,81,82,76.25,71,80,78
704712,8535,9857,2009/2010,1/17/10 0:00,AWAY_WIN,78,84,70.33333333,78.4,73,86
704715,9882,8530,2009/2010,1/17/10 0:00,DRAW,0,82,73.25,73.66666667,75,74
704717,8686,10233,2009/2010,1/17/10 0:00,HOME_WIN,79,80,75.6,80,79,73
704726,9976,8636,2009/2010,1/16/10 0:00,DRAW,84,72.5,83.66666667,68.66666667,89,74
704729,8533,9885,2009/2010,1/17/10 0:00,HOME_WIN,75.5,69.5,77.8,73.25,88,75
704735,8529,8537,2009/2010,1/16/10 0:00,HOME_WIN,75,75,69.25,71.66666667,69,82
704737,9875,8540,2009/2010,1/17/10 0:00,DRAW,77,79,75.75,73.85714286,77,77
