,match_api_id,home_team_api_id,away_team_api_id,season,date,result_label,away_Goalkeeper_rating,home_Goalkeeper_rating
19096,1748804,10214,9772,2014/2015,2014-11-09 00:00:00,AWAY_WIN,82.0,64.0
19097,1748805,9768,6403,2014/2015,2014-11-09 00:00:00,DRAW,69.0,80.0
19099,1748807,10215,9772,2014/2015,2014-11-30 00:00:00,AWAY_WIN,82.0,66.0
19100,1748808,9764,10214,2014/2015,2014-11-30 00:00:00,DRAW,70.0,71.0
19101,1748809,7844,8348,2014/2015,2014-11-28 00:00:00,HOME_WIN,66.0,67.0
19102,1748810,9773,7841,2014/2015,2014-11-30 00:00:00,HOME_WIN,73.0,76.0
19103,1748811,9807,158085,2014/2015,2014-11-29 00:00:00,DRAW,70.0,68.0
19104,1748812,10212,8613,2014/2015,2014-11-30 00:00:00,HOME_WIN,67.0,68.0
19106,1748814,6403,7842,2014/2015,2014-12-01 00:00:00,DRAW,71.0,68.0
19107,1748815,9768,10238,2014/2015,2014-11-29 00:00:00,HOME_WIN,65.0,80.0
19108,1748816,10215,9773,2014/2015,2014-12-06 00:00:00,AWAY_WIN,76.0,66.0
19110,1748818,8613,9768,2014/2015,2014-12-05 00:00:00,AWAY_WIN,80.0,62.0
19113,1748821,9772,9807,2014/2015,2014-12-06 00:00:00,HOME_WIN,68.0,82.0
19114,1748822,8348,6403,2014/2015,2014-12-07 00:00:00,HOME_WIN,68.0,66.0
19115,1748823,7841,9764,2014/2015,2014-12-06 00:00:00,DRAW,71.0,73.0
19116,1748824,10214,10212,2014/2015,2014-12-08 00:00:00,HOME_WIN,71.0,70.0
19117,1748825,9807,10264,2014/2015,2014-12-13 00:00:00,AWAY_WIN,71.0,68.0
19118,1748826,7844,7841,2014/2015,2014-12-14 00:00:00,DRAW,70.0,67.0
19120,1748828,9764,10215,2014/2015,2014-12-13 00:00:00,DRAW,68.0,71.0
19121,1748829,6403,158085,2014/2015,2014-12-13 00:00:00,HOME_WIN,70.0,68.0
19122,1748830,9773,9772,2014/2015,2014-12-14 00:00:00,AWAY_WIN,82.0,76.0
19124,1748832,10212,7842,2014/2015,2014-12-14 00:00:00,DRAW,71.0,71.0
19125,1748833,9768,8348,2014/2015,2014-12-14 00:00:00,DRAW,66.0,80.0
19127,1748835,158085,10212,2014/2015,2014-12-21 00:00:00,HOME_WIN,71.0,70.0
19128,1748836,9772,9764,2014/2015,2014-12-21 00:00:00,HOME_WIN,71.0,82.0
19129,1748837,10264,6403,2014/2015,2014-12-22 00:00:00,HOME_WIN,68.0,71.0
19130,1748838,7842,7844,2014/2015,2014-12-20 00:00:00,HOME_WIN,67.0,71.0
19131,1748839,10214,9768,2014/2015,2014-12-21 00:00:00,AWAY_WIN,80.0,70.0
19133,1748841,7841,9807,2014/2015,2014-12-22 00:00:00,DRAW,68.0,72.0
19134,1748842,8348,8613,2014/2015,2014-12-21 00:00:00,HOME_WIN,67.0,66.0
19136,1750602,9807,10215,2014/2015,2015-01-02 00:00:00,DRAW,66.0,68.0
19138,1750604,10212,10264,2014/2015,2015-01-03 00:00:00,HOME_WIN,71.0,71.0
19140,1750606,7844,10214,2014/2015,2015-01-04 00:00:00,HOME_WIN,70.0,67.0
19141,1750607,9764,9773,2014/2015,2015-01-03 00:00:00,AWAY_WIN,77.0,70.0
19142,1750608,8613,158085,2014/2015,2015-01-04 00:00:00,HOME_WIN,70.0,67.0
19143,1750609,9768,7842,2014/2015,2015-01-03 00:00:00,HOME_WIN,71.0,80.0
19146,1750612,10214,8613,2014/2015,2015-01-11 00:00:00,HOME_WIN,67.0,70.0
19148,1750614,9772,7844,2014/2015,2015-01-10 00:00:00,HOME_WIN,67.0,82.0
19149,1750615,10264,9768,2014/2015,2015-01-11 00:00:00,AWAY_WIN,80.0,71.0
19151,1750617,9773,9807,2014/2015,2015-01-10 00:00:00,HOME_WIN,67.0,77.0
19152,1750618,7841,10212,2014/2015,2015-01-11 00:00:00,DRAW,68.0,72.0
19153,1750619,6403,10214,2014/2015,2015-01-18 00:00:00,AWAY_WIN,70.0,68.0
19154,1750620,8348,158085,2014/2015,2015-01-18 00:00:00,HOME_WIN,70.0,69.0
19155,1750621,9768,7841,2014/2015,2015-01-18 00:00:00,HOME_WIN,72.0,80.0
19157,1750623,7844,10215,2014/2015,2015-01-17 00:00:00,HOME_WIN,66.0,67.0
19158,1750624,10238,10264,2014/2015,2015-01-18 00:00:00,AWAY_WIN,72.0,65.0
19159,1750625,9807,9764,2014/2015,2015-01-18 00:00:00,HOME_WIN,70.0,67.0
19161,1750627,10212,9772,2014/2015,2015-01-18 00:00:00,AWAY_WIN,82.0,68.0
19162,1750628,9768,10215,2014/2015,2015-01-25 00:00:00,HOME_WIN,66.0,80.0
19163,1750629,7844,9764,2014/2015,2015-01-24 00:00:00,DRAW,70.0,67.0
19164,1750630,8613,10264,2014/2015,2015-01-25 00:00:00,HOME_WIN,72.0,67.0
19165,1750631,7842,158085,2014/2015,2015-01-25 00:00:00,HOME_WIN,70.0,71.0
19167,1750633,10238,7841,2014/2015,2015-01-25 00:00:00,HOME_WIN,72.0,65.0
19168,1750634,9807,6547,2014/2015,2015-01-25 00:00:00,DRAW,65.0,67.0
19169,1750635,10212,9773,2014/2015,2015-01-25 00:00:00,HOME_WIN,77.0,71.0
19170,1750636,8348,10214,2014/2015,2015-01-25 00:00:00,AWAY_WIN,70.0,69.0
19171,1750637,7841,7842,2014/2015,2015-02-01 00:00:00,HOME_WIN,71.0,70.0
19173,1750639,10264,8348,2014/2015,2015-01-30 00:00:00,HOME_WIN,69.0,72.0
19174,1750640,10214,9807,2014/2015,2015-01-31 00:00:00,HOME_WIN,67.0,70.0
19176,1750642,9772,8613,2014/2015,2015-01-31 00:00:00,HOME_WIN,67.0,82.0
19178,1750644,158085,9768,2014/2015,2015-02-01 00:00:00,AWAY_WIN,80.0,70.0
19179,1750645,9764,10238,2014/2015,2015-02-01 00:00:00,DRAW,65.0,70.0
19181,1748727,7842,7841,2014/2015,2014-08-24 00:00:00,AWAY_WIN,73.0,75.0
19182,1748728,6403,9773,2014/2015,2014-08-23 00:00:00,AWAY_WIN,75.0,69.0
19184,1748730,10212,10215,2014/2015,2014-08-23 00:00:00,HOME_WIN,68.0,69.0
19185,1748731,9768,158085,2014/2015,2014-08-23 00:00:00,HOME_WIN,70.0,80.0
19187,1748733,8348,10264,2014/2015,2014-08-25 00:00:00,DRAW,67.0,66.0
19189,1750646,9768,9772,2014/2015,2015-02-08 00:00:00,DRAW,75.0,80.0
19190,1750647,158085,10214,2014/2015,2015-02-08 00:00:00,DRAW,70.0,70.0
19193,1750650,7844,9807,2014/2015,2015-02-08 00:00:00,AWAY_WIN,67.0,69.0
19194,1750651,7842,10264,2014/2015,2015-02-08 00:00:00,AWAY_WIN,73.0,71.0
19195,1750652,10212,9764,2014/2015,2015-02-08 00:00:00,AWAY_WIN,70.0,71.0
19196,1750653,8613,7841,2014/2015,2015-02-09 00:00:00,DRAW,70.0,67.0
19197,1750654,6403,6547,2014/2015,2015-02-08 00:00:00,HOME_WIN,65.0,68.0
19198,1750655,10264,158085,2014/2015,2015-02-15 00:00:00,HOME_WIN,70.0,73.0
19199,1750656,10214,7842,2014/2015,2015-02-16 00:00:00,HOME_WIN,71.0,64.0
19202,1750659,9764,6403,2014/2015,2015-02-14 00:00:00,HOME_WIN,68.0,70.0
19203,1750660,7841,8348,2014/2015,2015-02-15 00:00:00,DRAW,69.0,70.0
19205,1750662,6547,10212,2014/2015,2015-02-15 00:00:00,AWAY_WIN,71.0,66.0
19206,1750663,9807,9768,2014/2015,2015-02-14 00:00:00,DRAW,80.0,69.0
19207,1750664,10212,9807,2014/2015,2015-02-22 00:00:00,AWAY_WIN,69.0,71.0
19209,1750666,10264,10214,2014/2015,2015-02-21 00:00:00,HOME_WIN,64.0,73.0
19210,1750667,8348,9772,2014/2015,2015-02-21 00:00:00,AWAY_WIN,75.0,69.0
19212,1750669,9768,9764,2014/2015,2015-02-22 00:00:00,HOME_WIN,70.0,80.0
19213,1750670,158085,7841,2014/2015,2015-02-22 00:00:00,HOME_WIN,70.0,70.0
19214,1750671,8613,9773,2014/2015,2015-02-23 00:00:00,AWAY_WIN,77.0,67.0
19215,1750672,6403,7844,2014/2015,2015-02-20 00:00:00,DRAW,69.0,68.0
19216,1750673,9764,8613,2014/2015,2015-02-28 00:00:00,DRAW,67.0,70.0
19217,1750674,10215,158085,2014/2015,2015-03-01 00:00:00,DRAW,70.0,68.0
19218,1750675,9807,6403,2014/2015,2015-03-02 00:00:00,AWAY_WIN,63.0,69.0
19219,1750676,7844,10212,2014/2015,2015-02-27 00:00:00,HOME_WIN,71.0,71.0
19220,1750677,9773,9768,2014/2015,2015-03-01 00:00:00,HOME_WIN,80.0,77.0
19221,1750678,7841,10264,2014/2015,2015-02-28 00:00:00,AWAY_WIN,73.0,71.0
19222,1750679,9772,7842,2014/2015,2015-02-28 00:00:00,HOME_WIN,71.0,75.0
19223,1750680,10214,10238,2014/2015,2015-03-01 00:00:00,HOME_WIN,65.0,70.0
19225,1750682,8348,10215,2014/2015,2015-03-08 00:00:00,AWAY_WIN,68.0,69.0
19227,1750684,8613,7844,2014/2015,2015-03-08 00:00:00,HOME_WIN,71.0,67.0
19228,1750685,10238,9807,2014/2015,2015-03-07 00:00:00,DRAW,69.0,63.0
19229,1750686,7841,10214,2014/2015,2015-03-09 00:00:00,DRAW,70.0,71.0
19230,1750687,10264,9773,2014/2015,2015-03-06 00:00:00,AWAY_WIN,77.0,73.0
19231,1750688,10212,6403,2014/2015,2015-03-08 00:00:00,HOME_WIN,63.0,71.0
19232,1750689,158085,9772,2014/2015,2015-03-08 00:00:00,AWAY_WIN,82.0,70.0
19233,1750690,7842,9764,2014/2015,2015-03-08 00:00:00,DRAW,70.0,74.0
19234,1750691,6403,8613,2014/2015,2015-03-13 00:00:00,HOME_WIN,67.0,63.0
19235,1750692,10215,10214,2014/2015,2015-03-15 00:00:00,HOME_WIN,70.0,68.0
19236,1750693,9772,10264,2014/2015,2015-03-14 00:00:00,HOME_WIN,73.0,82.0
19237,1750694,9764,8348,2014/2015,2015-03-15 00:00:00,AWAY_WIN,69.0,70.0
19238,1750695,10212,9768,2014/2015,2015-03-15 00:00:00,AWAY_WIN,80.0,71.0
19239,1750696,6547,7841,2014/2015,2015-03-15 00:00:00,AWAY_WIN,71.0,66.0
19241,1750698,9773,158085,2014/2015,2015-03-15 00:00:00,HOME_WIN,70.0,77.0
19242,1750699,9807,7842,2014/2015,2015-03-14 00:00:00,DRAW,73.0,69.0
19243,1750700,7841,9772,2014/2015,2015-03-21 00:00:00,HOME_WIN,82.0,71.0
19244,1750701,8348,10212,2014/2015,2015-03-22 00:00:00,DRAW,71.0,69.0
19245,1750702,10214,9773,2014/2015,2015-03-21 00:00:00,DRAW,81.0,70.0
19246,1750703,10264,10215,2014/2015,2015-03-20 00:00:00,DRAW,68.0,68.0
19248,1750705,158085,9764,2014/2015,2015-03-22 00:00:00,HOME_WIN,70.0,74.0
19249,1750706,8613,9807,2014/2015,2015-03-22 00:00:00,HOME_WIN,69.0,67.0
19250,1750707,9768,7844,2014/2015,2015-03-22 00:00:00,HOME_WIN,71.0,80.0
19254,1750711,10215,7841,2014/2015,2015-04-03 00:00:00,DRAW,71.0,68.0
19255,1750712,9772,10214,2014/2015,2015-04-04 00:00:00,HOME_WIN,76.0,82.0
19256,1750713,6403,9768,2014/2015,2015-04-04 00:00:00,DRAW,80.0,63.0
19257,1750714,7844,158085,2014/2015,2015-04-03 00:00:00,HOME_WIN,74.0,73.0
19259,1750716,9764,10264,2014/2015,2015-04-03 00:00:00,AWAY_WIN,68.0,70.0
19260,1750717,9807,8348,2014/2015,2015-04-04 00:00:00,HOME_WIN,69.0,69.0
19261,1750718,158085,9807,2014/2015,2015-04-10 00:00:00,AWAY_WIN,69.0,74.0
19262,1750719,7842,6403,2014/2015,2015-04-13 00:00:00,HOME_WIN,63.0,71.0
19264,1750721,8613,10212,2014/2015,2015-04-11 00:00:00,AWAY_WIN,75.0,69.0
19265,1750722,10238,9768,2014/2015,2015-04-12 00:00:00,AWAY_WIN,80.0,63.0
19266,1750723,9772,10215,2014/2015,2015-04-11 00:00:00,HOME_WIN,68.0,82.0
19267,1750724,10214,9764,2014/2015,2015-04-12 00:00:00,HOME_WIN,70.0,76.0
19268,1750725,7841,9773,2014/2015,2015-04-11 00:00:00,AWAY_WIN,77.0,71.0
19271,1750728,7844,10264,2014/2015,2015-04-17 00:00:00,HOME_WIN,68.0,73.0
19272,1750729,9807,9772,2014/2015,2015-04-18 00:00:00,AWAY_WIN,82.0,69.0
19274,1750731,10212,10214,2014/2015,2015-04-20 00:00:00,DRAW,76.0,75.0
19275,1750732,9768,8613,2014/2015,2015-04-19 00:00:00,HOME_WIN,69.0,80.0
19277,1750734,10238,7842,2014/2015,2015-04-19 00:00:00,AWAY_WIN,71.0,63.0
19278,1750735,9764,7841,2014/2015,2015-04-19 00:00:00,DRAW,71.0,70.0
19280,1748736,9807,7844,2014/2015,2014-08-30 00:00:00,AWAY_WIN,73.0,68.0
19281,1748737,9772,9768,2014/2015,2014-08-31 00:00:00,DRAW,80.0,76.0
19282,1748738,10264,7842,2014/2015,2014-08-30 00:00:00,HOME_WIN,75.0,67.0
19283,1748739,9764,10212,2014/2015,2014-08-31 00:00:00,AWAY_WIN,70.0,71.0
19284,1748740,10214,158085,2014/2015,2014-08-31 00:00:00,HOME_WIN,70.0,62.0
19286,1748742,6547,6403,2014/2015,2014-08-31 00:00:00,AWAY_WIN,69.0,64.0
19287,1748743,9773,8348,2014/2015,2014-08-31 00:00:00,HOME_WIN,66.0,75.0
19288,1750736,8613,10238,2014/2015,2015-04-26 00:00:00,DRAW,64.0,69.0
19290,1750738,158085,6403,2014/2015,2015-04-26 00:00:00,AWAY_WIN,63.0,74.0
19291,1750739,7842,10212,2014/2015,2015-04-25 00:00:00,DRAW,75.0,71.0
19292,1750740,10264,9807,2014/2015,2015-04-24 00:00:00,DRAW,69.0,68.0
19293,1750741,10214,6547,2014/2015,2015-04-26 00:00:00,HOME_WIN,66.0,76.0
19294,1750742,10215,9764,2014/2015,2015-04-25 00:00:00,AWAY_WIN,70.0,68.0
19295,1750743,9772,9773,2014/2015,2015-04-26 00:00:00,DRAW,81.0,82.0
19297,1750745,9764,9772,2014/2015,2015-05-02 00:00:00,AWAY_WIN,82.0,70.0
19298,1750746,9768,10214,2014/2015,2015-05-02 00:00:00,HOME_WIN,76.0,80.0
19299,1750747,9807,7841,2014/2015,2015-05-04 00:00:00,AWAY_WIN,71.0,69.0
19304,1750752,6403,10264,2014/2015,2015-05-04 00:00:00,DRAW,73.0,63.0
19305,1750753,10238,9773,2014/2015,2015-05-03 00:00:00,AWAY_WIN,81.0,64.0
19306,1750754,7841,6403,2014/2015,2015-05-09 00:00:00,DRAW,63.0,71.0
19307,1750755,10215,9807,2014/2015,2015-05-09 00:00:00,DRAW,69.0,68.0
19309,1750757,9773,9764,2014/2015,2015-05-10 00:00:00,HOME_WIN,70.0,81.0
19311,1750759,158085,8613,2014/2015,2015-05-10 00:00:00,DRAW,69.0,74.0
19312,1750760,9772,6547,2014/2015,2015-05-09 00:00:00,HOME_WIN,66.0,82.0
19315,1750763,10238,158085,2014/2015,2015-05-17 00:00:00,HOME_WIN,74.0,65.0
19318,1750766,6403,10215,2014/2015,2015-05-17 00:00:00,HOME_WIN,68.0,63.0
19319,1750767,9768,10264,2014/2015,2015-05-17 00:00:00,HOME_WIN,73.0,80.0
19320,1750768,9807,9773,2014/2015,2015-05-17 00:00:00,DRAW,81.0,69.0
19321,1750769,7844,9772,2014/2015,2015-05-17 00:00:00,DRAW,82.0,73.0
19324,1750772,10214,6403,2014/2015,2015-05-23 00:00:00,HOME_WIN,63.0,76.0
19325,1750773,158085,8348,2014/2015,2015-05-23 00:00:00,AWAY_WIN,69.0,64.0
19326,1750774,9764,9807,2014/2015,2015-05-23 00:00:00,AWAY_WIN,69.0,70.0
19327,1750775,7841,9768,2014/2015,2015-05-23 00:00:00,AWAY_WIN,74.0,71.0
19329,1750777,9773,6547,2014/2015,2015-05-22 00:00:00,HOME_WIN,65.0,81.0
19330,1750778,10215,7844,2014/2015,2015-05-23 00:00:00,AWAY_WIN,73.0,68.0
19332,1750780,10264,10238,2014/2015,2015-05-23 00:00:00,HOME_WIN,65.0,68.0
19333,1748744,158085,10264,2014/2015,2014-09-13 00:00:00,HOME_WIN,67.0,70.0
19335,1748746,6403,9764,2014/2015,2014-09-14 00:00:00,DRAW,71.0,69.0
19336,1748747,7844,9773,2014/2015,2014-09-14 00:00:00,DRAW,75.0,73.0
19338,1748749,8348,7841,2014/2015,2014-09-13 00:00:00,DRAW,73.0,66.0
19339,1748750,8613,10215,2014/2015,2014-09-14 00:00:00,HOME_WIN,68.0,66.0
19340,1748751,9768,9807,2014/2015,2014-09-13 00:00:00,DRAW,68.0,80.0
19342,1748753,10215,7842,2014/2015,2014-09-22 00:00:00,DRAW,70.0,68.0
19343,1748754,9807,10212,2014/2015,2014-09-21 00:00:00,HOME_WIN,70.0,68.0
19344,1748755,9772,8348,2014/2015,2014-09-21 00:00:00,HOME_WIN,66.0,82.0
19345,1748756,9764,9768,2014/2015,2014-09-21 00:00:00,AWAY_WIN,80.0,71.0
19347,1748758,7841,158085,2014/2015,2014-09-21 00:00:00,AWAY_WIN,70.0,73.0
19351,1748762,8613,9764,2014/2015,2014-09-28 00:00:00,HOME_WIN,71.0,67.0
19352,1748763,10264,7841,2014/2015,2014-09-27 00:00:00,HOME_WIN,73.0,69.0
19353,1748764,158085,10215,2014/2015,2014-09-28 00:00:00,AWAY_WIN,68.0,70.0
19354,1748765,6403,9807,2014/2015,2014-09-29 00:00:00,HOME_WIN,68.0,69.0
19355,1748766,7842,9772,2014/2015,2014-09-27 00:00:00,AWAY_WIN,76.0,70.0
19356,1748767,10212,7844,2014/2015,2014-09-28 00:00:00,HOME_WIN,73.0,71.0
19359,1748770,9768,9773,2014/2015,2014-09-26 00:00:00,DRAW,75.0,80.0
19360,1748771,10215,8348,2014/2015,2014-10-05 00:00:00,DRAW,66.0,68.0
19361,1748772,9807,10238,2014/2015,2014-10-05 00:00:00,DRAW,65.0,68.0
19362,1748773,6403,10212,2014/2015,2014-10-05 00:00:00,HOME_WIN,71.0,69.0
19364,1748775,10214,7841,2014/2015,2014-10-05 00:00:00,DRAW,73.0,64.0
19365,1748776,9772,158085,2014/2015,2014-10-05 00:00:00,HOME_WIN,70.0,76.0
19367,1748778,9773,10264,2014/2015,2014-10-05 00:00:00,HOME_WIN,69.0,75.0
19368,1748779,9764,7842,2014/2015,2014-10-05 00:00:00,DRAW,75.0,71.0
19369,1748780,158085,9773,2014/2015,2014-10-25 00:00:00,AWAY_WIN,75.0,70.0
19371,1748782,10214,10215,2014/2015,2014-10-26 00:00:00,HOME_WIN,68.0,64.0
19372,1748783,7842,9807,2014/2015,2014-10-26 00:00:00,AWAY_WIN,68.0,75.0
19373,1748784,10264,9772,2014/2015,2014-10-26 00:00:00,HOME_WIN,76.0,69.0
19374,1748785,8348,9764,2014/2015,2014-10-25 00:00:00,HOME_WIN,72.0,66.0
19376,1748787,9768,10212,2014/2015,2014-10-26 00:00:00,HOME_WIN,71.0,80.0
19377,1748788,7841,6547,2014/2015,2014-10-27 00:00:00,HOME_WIN,66.0,73.0
19378,1748789,10215,10264,2014/2015,2014-11-02 00:00:00,DRAW,69.0,68.0
19379,1748790,9807,8613,2014/2015,2014-11-03 00:00:00,HOME_WIN,67.0,68.0
19380,1748791,9772,7841,2014/2015,2014-10-31 00:00:00,HOME_WIN,73.0,82.0
19382,1748793,7844,9768,2014/2015,2014-11-01 00:00:00,HOME_WIN,80.0,65.0
19383,1748794,10212,8348,2014/2015,2014-11-02 00:00:00,AWAY_WIN,66.0,71.0
19385,1748796,6547,7842,2014/2015,2014-11-01 00:00:00,AWAY_WIN,70.0,66.0
19386,1748797,9773,10214,2014/2015,2014-11-01 00:00:00,HOME_WIN,64.0,75.0
19387,2015809,9807,7841,2015/2016,2015-08-15 00:00:00,DRAW,73.0,73.0
19389,2015811,10264,10214,2015/2016,2015-08-16 00:00:00,HOME_WIN,76.0,73.0
19390,2015812,6403,10215,2015/2016,2015-08-17 00:00:00,HOME_WIN,67.0,69.0
19392,2015814,10238,8613,2015/2016,2015-08-16 00:00:00,DRAW,66.0,67.0
19393,2015815,9773,7844,2015/2016,2015-08-15 00:00:00,HOME_WIN,76.0,84.0
19394,2015816,6367,10212,2015/2016,2015-08-16 00:00:00,HOME_WIN,75.0,70.0
19396,2015890,158085,9768,2015/2016,2015-11-08 00:00:00,AWAY_WIN,81.0,72.0
19398,2015892,9772,8613,2015/2016,2015-11-08 00:00:00,HOME_WIN,69.0,82.0
19399,2015893,7844,10214,2015/2016,2015-11-07 00:00:00,AWAY_WIN,64.0,74.0
19400,2015894,10212,7841,2015/2016,2015-11-08 00:00:00,HOME_WIN,73.0,75.0
19401,2015895,9773,10238,2015/2016,2015-11-08 00:00:00,HOME_WIN,67.0,84.0
19402,2015896,7842,10215,2015/2016,2015-11-06 00:00:00,DRAW,71.0,75.0
19403,2015897,6367,10264,2015/2016,2015-11-09 00:00:00,AWAY_WIN,77.0,67.0
19404,2015898,8348,6403,2015/2016,2015-11-08 00:00:00,HOME_WIN,69.0,68.0
19405,2015899,10215,158085,2015/2016,2015-11-29 00:00:00,DRAW,72.0,71.0
19406,2015900,8613,7844,2015/2016,2015-11-28 00:00:00,AWAY_WIN,63.0,69.0
19407,2015901,10238,6367,2015/2016,2015-11-28 00:00:00,DRAW,70.0,74.0
19408,2015902,9768,9807,2015/2016,2015-11-30 00:00:00,HOME_WIN,73.0,81.0
19409,2015903,10264,9772,2015/2016,2015-11-30 00:00:00,AWAY_WIN,82.0,77.0
19411,2015905,10214,10212,2015/2016,2015-11-27 00:00:00,HOME_WIN,75.0,64.0
19412,2015906,7841,8348,2015/2016,2015-11-29 00:00:00,AWAY_WIN,68.0,73.0
19414,2015908,158085,8613,2015/2016,2015-12-06 00:00:00,HOME_WIN,69.0,72.0
19415,2015909,9807,10238,2015/2016,2015-12-05 00:00:00,AWAY_WIN,74.0,73.0
19416,2015910,7842,10214,2015/2016,2015-12-06 00:00:00,DRAW,64.0,75.0
19417,2015911,7844,7841,2015/2016,2015-12-07 00:00:00,HOME_WIN,73.0,63.0
19418,2015912,10212,9768,2015/2016,2015-12-05 00:00:00,AWAY_WIN,81.0,75.0
19419,2015913,9772,10215,2015/2016,2015-12-04 00:00:00,HOME_WIN,71.0,82.0
19420,2015914,8348,10264,2015/2016,2015-12-06 00:00:00,DRAW,77.0,68.0
19423,2015917,10215,9807,2015/2016,2015-12-14 00:00:00,HOME_WIN,73.0,71.0
19424,2015918,8613,7842,2015/2016,2015-12-11 00:00:00,DRAW,75.0,67.0
19425,2015919,6403,6367,2015/2016,2015-12-12 00:00:00,HOME_WIN,70.0,70.0
19426,2015920,7844,10212,2015/2016,2015-12-12 00:00:00,AWAY_WIN,75.0,63.0
19427,2015921,10214,9773,2015/2016,2015-12-14 00:00:00,AWAY_WIN,83.0,65.0
19429,2015923,10238,9772,2015/2016,2015-12-12 00:00:00,AWAY_WIN,82.0,74.0
19431,2015925,9768,8348,2015/2016,2015-12-13 00:00:00,HOME_WIN,68.0,81.0
19432,2015926,158085,10212,2015/2016,2015-12-19 00:00:00,HOME_WIN,75.0,72.0
19433,2015927,9807,8613,2015/2016,2015-12-21 00:00:00,HOME_WIN,67.0,73.0
19434,2015928,9772,7841,2015/2016,2015-12-20 00:00:00,HOME_WIN,74.0,82.0
19435,2015929,10264,6403,2015/2016,2015-12-21 00:00:00,DRAW,70.0,77.0
19436,2015930,7842,7844,2015/2016,2015-12-19 00:00:00,AWAY_WIN,67.0,75.0
19437,2015931,8348,10214,2015/2016,2015-12-20 00:00:00,HOME_WIN,65.0,68.0
19438,2015932,9773,10215,2015/2016,2015-12-20 00:00:00,HOME_WIN,71.0,83.0
19440,2015934,6367,9768,2015/2016,2015-12-20 00:00:00,HOME_WIN,81.0,71.0
19441,2015935,10215,6367,2015/2016,2016-01-02 00:00:00,HOME_WIN,71.0,71.0
19442,2015936,8613,8348,2015/2016,2016-01-02 00:00:00,AWAY_WIN,68.0,67.0
19443,2015937,7841,188163,2015/2016,2016-01-03 00:00:00,AWAY_WIN,64.0,74.0
19444,2015938,10214,158085,2015/2016,2016-01-02 00:00:00,DRAW,72.0,65.0
19445,2015939,6403,9807,2015/2016,2016-01-02 00:00:00,DRAW,73.0,70.0
19446,2015940,7844,9772,2015/2016,2016-01-02 00:00:00,AWAY_WIN,82.0,67.0
19447,2015941,10238,10264,2015/2016,2016-01-02 00:00:00,DRAW,77.0,67.0
19448,2015942,10212,7842,2015/2016,2016-01-02 00:00:00,DRAW,75.0,75.0
19449,2015943,9768,9773,2015/2016,2016-01-02 00:00:00,HOME_WIN,83.0,81.0
19450,2015944,158085,7842,2015/2016,2016-01-06 00:00:00,HOME_WIN,75.0,72.0
19451,2015945,9807,10214,2015/2016,2016-01-06 00:00:00,DRAW,75.0,73.0
19452,2015946,9772,10212,2015/2016,2016-01-06 00:00:00,HOME_WIN,75.0,82.0
19453,2015947,9773,7841,2015/2016,2016-01-06 00:00:00,DRAW,74.0,83.0
19454,2015948,10238,9768,2015/2016,2016-01-06 00:00:00,AWAY_WIN,81.0,67.0
19455,2015949,10264,10215,2015/2016,2016-01-06 00:00:00,HOME_WIN,71.0,77.0
19456,2015950,6367,8613,2015/2016,2016-01-06 00:00:00,HOME_WIN,67.0,71.0
19457,2015951,188163,6403,2015/2016,2016-01-06 00:00:00,AWAY_WIN,70.0,64.0
19458,2015952,8348,7844,2015/2016,2016-01-06 00:00:00,AWAY_WIN,67.0,68.0
19459,2015953,10215,188163,2015/2016,2016-01-10 00:00:00,HOME_WIN,64.0,71.0
19460,2015954,8613,9773,2015/2016,2016-01-10 00:00:00,AWAY_WIN,83.0,67.0
19461,2015955,6403,10238,2015/2016,2016-01-11 00:00:00,HOME_WIN,67.0,70.0
19462,2015956,10212,8348,2015/2016,2016-01-10 00:00:00,HOME_WIN,68.0,75.0
19463,2015957,7841,6367,2015/2016,2016-01-10 00:00:00,HOME_WIN,71.0,74.0
19465,2015959,7842,9807,2015/2016,2016-01-10 00:00:00,HOME_WIN,73.0,75.0
19466,2015960,10214,9772,2015/2016,2016-01-11 00:00:00,AWAY_WIN,82.0,65.0
19467,2015961,9768,10264,2015/2016,2016-01-10 00:00:00,HOME_WIN,77.0,81.0
19468,2015962,7841,9807,2015/2016,2016-01-17 00:00:00,AWAY_WIN,73.0,59.0
19469,2015963,7842,9772,2015/2016,2016-01-16 00:00:00,AWAY_WIN,82.0,75.0
19470,2015964,10214,10264,2015/2016,2016-01-17 00:00:00,AWAY_WIN,77.0,65.0
19472,2015966,158085,8348,2015/2016,2016-01-17 00:00:00,AWAY_WIN,68.0,72.0
19473,2015967,8613,10238,2015/2016,2016-01-18 00:00:00,HOME_WIN,67.0,69.0
19474,2015968,7844,9773,2015/2016,2016-01-17 00:00:00,HOME_WIN,83.0,69.0
19475,2015969,10212,6367,2015/2016,2016-01-16 00:00:00,AWAY_WIN,71.0,75.0
19476,2015970,9768,188163,2015/2016,2016-01-15 00:00:00,DRAW,69.0,81.0
19477,2015971,10238,10215,2015/2016,2016-01-22 00:00:00,HOME_WIN,71.0,74.0
19478,2015972,9772,158085,2015/2016,2016-01-23 00:00:00,HOME_WIN,72.0,82.0
19479,2015973,188163,8613,2015/2016,2016-01-25 00:00:00,AWAY_WIN,69.0,71.0
19480,2015974,8348,7842,2015/2016,2016-01-23 00:00:00,AWAY_WIN,75.0,68.0
